Wall time,Step,Value
1653796158.291631,0,0.7837333083152771
1653796209.6927,1,0.848800003528595
1653796287.854305,2,0.8543999791145325
1653796338.130422,3,0.8605333566665649
1653796418.534018,4,0.8622000217437744
1653796472.853901,5,0.8636666536331177
1653796547.482763,6,0.8687999844551086
1653796610.24352,7,0.8695999979972839
1653796674.174586,8,0.8740000128746033
1653796738.761213,9,0.8737333416938782
1653796792.461328,10,0.8790666460990906
1653796855.793817,11,0.8768666386604309
1653796908.321172,12,0.8787333369255066
1653796971.004538,13,0.8779333233833313
1653797020.063402,14,0.8795999884605408
1653797082.525203,15,0.8787333369255066
1653797130.629407,16,0.8817333579063416
1653797192.920718,17,0.8791999816894531
1653797240.728885,18,0.8826666474342346
1653797303.360897,19,0.8808000087738037
1653797352.154141,20,0.8822000026702881
1653797414.142037,21,0.8816666603088379
1653797463.828507,22,0.8827999830245972
1653797528.135763,23,0.8822000026702881
1653797576.995937,24,0.883733332157135
1653797640.668916,25,0.883400022983551
1653797690.825383,26,0.8840000033378601
1653797756.550008,27,0.8831999897956848
1653797806.623645,28,0.8835999965667725
1653797870.546359,29,0.8841999769210815
1653797921.124559,30,0.8848666548728943
1653797987.440837,31,0.8854666948318481
1653798039.0109,32,0.8845333456993103
1653798103.778434,33,0.8862000107765198
1653798154.570508,34,0.885533332824707
1653798218.935722,35,0.8863999843597412
1653798269.588626,36,0.8871333599090576
1653798335.254924,37,0.887066662311554
1653798387.014814,38,0.8877333402633667
1653798451.023485,39,0.887066662311554
1653798501.723665,40,0.8882666826248169
1653798564.513426,41,0.8871999979019165
1653798616.025935,42,0.8877999782562256
1653798678.867078,43,0.8864666819572449
1653798730.14361,44,0.8880666494369507
1653798794.406733,45,0.8871333599090576
1653798845.686899,46,0.8889333605766296
1653798912.792727,47,0.8888000249862671
1653798965.065665,48,0.8879333138465881
1653799031.063383,49,0.8899999856948853
