Wall time,Step,Value
1653794459.919788,0,0.5903000235557556
1653794489.302037,1,0.7077999711036682
1653794528.207828,2,0.7247999906539917
1653794556.067885,3,0.737500011920929
1653794594.757563,4,0.7342000007629395
1653794623.450548,5,0.7397000193595886
1653794662.257084,6,0.7357000112533569
1653794695.24415,7,0.7397000193595886
1653794729.111755,8,0.7373999953269958
1653794764.241567,9,0.741100013256073
1653794790.427965,10,0.7371000051498413
1653794824.721694,11,0.7746999859809875
1653794851.32166,12,0.8192999958992004
1653794886.027692,13,0.8357999920845032
1653794912.150031,14,0.8440999984741211
1653794946.744124,15,0.8450999855995178
1653794973.358246,16,0.8539000153541565
1653795007.599247,17,0.8553000092506409
1653795034.404766,18,0.8583999872207642
1653795068.96837,19,0.8601999878883362
1653795095.54258,20,0.862500011920929
1653795130.07078,21,0.8633999824523926
1653795156.271429,22,0.8598999977111816
1653795190.291812,23,0.8636999726295471
1653795216.442875,24,0.862500011920929
1653795250.474665,25,0.8662999868392944
1653795276.874709,26,0.8626999855041504
1653795311.266549,27,0.8676000237464905
1653795337.747263,28,0.8640000224113464
1653795372.543457,29,0.8684999942779541
1653795399.102211,30,0.8629000186920166
1653795433.975985,31,0.8680999875068665
1653795460.341059,32,0.8677999973297119
1653795494.437084,33,0.869700014591217
1653795520.770945,34,0.8669000267982483
1653795555.703706,35,0.8708999752998352
1653795582.18554,36,0.866599977016449
1653795617.367106,37,0.8712000250816345
1653795644.424401,38,0.867900013923645
1653795679.496759,39,0.8712999820709229
1653795707.230862,40,0.8676000237464905
1653795741.997486,41,0.8719000220298767
1653795770.436734,42,0.8694000244140625
1653795804.718335,43,0.8730999827384949
1653795830.815918,44,0.8690999746322632
1653795865.483713,45,0.8723999857902527
1653795891.862984,46,0.8698999881744385
1653795926.158248,47,0.8708999752998352
1653795952.785137,48,0.8704000115394592
1653795986.892344,49,0.8729000091552734
