Wall time,Step,Value
1653799307.859987,0,0.6306999921798706
1653799388.944745,1,0.7724999785423279
1653799526.757307,2,0.8024500012397766
1653799613.511163,3,0.8299999833106995
1653799748.922443,4,0.8563500046730042
1653799843.237217,5,0.8646500110626221
1653799980.591834,6,0.8691499829292297
1653800092.286793,7,0.8695999979972839
1653800210.240129,8,0.8718000054359436
1653800326.676083,9,0.8707500100135803
1653800414.337098,10,0.8744999766349792
1653800529.447177,11,0.8727999925613403
1653800617.075769,12,0.8762999773025513
1653800735.211965,13,0.8751500248908997
1653800822.772781,14,0.8788999915122986
1653800936.76452,15,0.8758500218391418
1653801023.618665,16,0.880050003528595
1653801139.962529,17,0.878250002861023
1653801228.08145,18,0.880649983882904
1653801342.24288,19,0.8792499899864197
1653801431.778249,20,0.8826500177383423
1653801546.954342,21,0.880299985408783
1653801634.7316,22,0.8844500184059143
1653801747.507866,23,0.8819000124931335
1653801835.066699,24,0.8842499852180481
1653801947.371727,25,0.8841000199317932
1653802030.358348,26,0.8857499957084656
1653802141.255012,27,0.8841000199317932
1653802225.233075,28,0.8864499926567078
1653802337.36573,29,0.8852999806404114
1653802422.801141,30,0.8872500061988831
1653802532.957974,31,0.8873999714851379
1653802614.479341,32,0.8881499767303467
1653802723.711674,33,0.8883500099182129
1653802807.283065,34,0.8887500166893005
1653802918.201349,35,0.8895999789237976
1653803001.141906,36,0.8899000287055969
1653803111.906739,37,0.8900499939918518
1653803195.035032,38,0.8920000195503235
1653803308.740533,39,0.8906000256538391
1653803395.3607,40,0.8927000164985657
1653803509.645158,41,0.8918499946594238
1653803597.047011,42,0.8927500247955322
1653803714.393666,43,0.8921999931335449
1653803802.359435,44,0.8932999968528748
1653803918.006601,45,0.892799973487854
1653804004.788539,46,0.8945500254631042
1653804120.076975,47,0.8928999900817871
1653804209.152614,48,0.895550012588501
1653804321.848492,49,0.8935999870300293
