Wall time,Step,Value
1653738829.714404,0,0.9526230692863464
1653738842.730954,1,0.3318473994731903
1653738862.908003,2,0.31268933415412903
1653738875.904747,3,0.30330267548561096
1653738901.879515,4,0.2983091473579407
1653738916.011659,5,0.29459503293037415
1653738937.726753,6,0.291132390499115
1653738956.125901,7,0.28863054513931274
1653738973.841948,8,0.2857269048690796
1653738992.951934,9,0.2825019657611847
1653739007.479268,10,0.28140267729759216
1653739026.143296,11,0.2783188819885254
1653739040.443572,12,0.2783665359020233
1653739059.518826,13,0.274323970079422
1653739073.970019,14,0.27491360902786255
1653739092.707081,15,0.2711206376552582
1653739106.908397,16,0.27221599221229553
1653739124.773351,17,0.26840710639953613
1653739138.940285,18,0.2707756757736206
1653739157.479531,19,0.2654731571674347
1653739173.46666,20,0.26824072003364563
1653739191.782547,21,0.2631343901157379
1653739208.276437,22,0.2656762897968292
1653739226.600682,23,0.26060888171195984
1653739243.610056,24,0.26340603828430176
1653739263.119806,25,0.2579140365123749
1653739278.810131,26,0.26098155975341797
1653739298.218251,27,0.25614485144615173
1653739313.707188,28,0.25824224948883057
1653739333.081788,29,0.25361907482147217
1653739349.573077,30,0.2552736699581146
1653739371.50423,31,0.25082463026046753
1653739389.21525,32,0.25319743156433105
1653739408.49071,33,0.24868528544902802
1653739425.557196,34,0.2507220506668091
1653739447.868503,35,0.24627988040447235
1653739466.542215,36,0.24883665144443512
1653739488.972113,37,0.24406138062477112
1653739505.931766,38,0.24651239812374115
1653739525.563659,39,0.242132306098938
1653739542.545702,40,0.2437940239906311
1653739562.965794,41,0.2401120364665985
1653739580.177486,42,0.24080878496170044
1653739601.708875,43,0.2379389852285385
1653739618.345045,44,0.23842968046665192
1653739639.214504,45,0.23634479939937592
1653739655.865624,46,0.23647157847881317
1653739675.366255,47,0.2349255084991455
1653739691.035143,48,0.23465226590633392
1653739713.55609,49,0.23292499780654907
