Wall time,Step,Value
1653737980.386772,0,1.294566035270691
1653737993.814932,1,0.46766698360443115
1653738015.40035,2,0.4321058690547943
1653738028.518225,3,0.4086569547653198
1653738049.590229,4,0.3919462263584137
1653738064.145553,5,0.3709677457809448
1653738085.850089,6,0.3536893427371979
1653738103.921228,7,0.34272509813308716
1653738120.19102,8,0.3348104953765869
1653738138.304999,9,0.3297739624977112
1653738152.726658,10,0.32472506165504456
1653738171.1031,11,0.32193881273269653
1653738184.75427,12,0.3183690011501312
1653738202.089664,13,0.3149910569190979
1653738216.585631,14,0.30925971269607544
1653738234.909171,15,0.3072000741958618
1653738250.569876,16,0.3020465672016144
1653738268.598694,17,0.30040475726127625
1653738284.421914,18,0.29346030950546265
1653738302.753105,19,0.292224258184433
1653738318.52844,20,0.2874058485031128
1653738336.362426,21,0.28554898500442505
1653738350.891615,22,0.2843421399593353
1653738368.284239,23,0.28145429491996765
1653738382.444981,24,0.281727135181427
1653738400.140583,25,0.2782573103904724
1653738414.28726,26,0.2800915241241455
1653738431.82635,27,0.2754122316837311
1653738446.158138,28,0.27810046076774597
1653738463.953174,29,0.2736353576183319
1653738478.122161,30,0.27691650390625
1653738495.763988,31,0.2717699110507965
1653738510.02564,32,0.2746593654155731
1653738528.085451,33,0.2700243890285492
1653738541.878982,34,0.2732318043708801
1653738559.347631,35,0.268936425447464
1653738575.500482,36,0.272000789642334
1653738592.679738,37,0.2673426866531372
1653738608.812077,38,0.270374596118927
1653738626.660306,39,0.2661905288696289
1653738642.250991,40,0.26897406578063965
1653738659.873494,41,0.2647855281829834
1653738674.721753,42,0.26880499720573425
1653738692.822334,43,0.26336729526519775
1653738708.101073,44,0.2673259377479553
1653738725.643158,45,0.26235127449035645
1653738740.444048,46,0.26539361476898193
1653738758.03181,47,0.2615955173969269
1653738772.816247,48,0.26467645168304443
1653738790.178813,49,0.2605189085006714
