Wall time,Step,Value
1653737031.500198,0,3.324267864227295
1653737046.348468,1,0.47333988547325134
1653737068.394567,2,0.39762699604034424
1653737082.175574,3,0.33619725704193115
1653737102.714214,4,0.31830039620399475
1653737116.956682,5,0.30427655577659607
1653737136.747246,6,0.3000852167606354
1653737155.455496,7,0.2972729802131653
1653737172.43736,8,0.29556381702423096
1653737191.361032,9,0.29486188292503357
1653737206.916306,10,0.2935396730899811
1653737226.186263,11,0.29312562942504883
1653737241.153697,12,0.2920539081096649
1653737259.601289,13,0.2911795377731323
1653737275.225787,14,0.29043450951576233
1653737293.774251,15,0.2893359959125519
1653737313.119532,16,0.2889428436756134
1653737332.117521,17,0.28817078471183777
1653737352.427676,18,0.28808337450027466
1653737372.747112,19,0.28689154982566833
1653737393.444623,20,0.28707799315452576
1653737412.30805,21,0.2861712574958801
1653737429.6753,22,0.2864114046096802
1653737448.788283,23,0.2844783067703247
1653737465.572695,24,0.284773051738739
1653737485.028666,25,0.2831544876098633
1653737501.031587,26,0.2838992774486542
1653737521.497218,27,0.2830100357532501
1653737537.036525,28,0.28337377309799194
1653737556.709297,29,0.28237324953079224
1653737571.653257,30,0.28253886103630066
1653737589.756005,31,0.28057774901390076
1653737609.689336,32,0.28129780292510986
1653737629.060914,33,0.2794513702392578
1653737649.284505,34,0.2803272604942322
1653737668.288132,35,0.27826258540153503
1653737687.309917,36,0.2792946398258209
1653737705.093175,37,0.277670294046402
1653737725.547249,38,0.27885398268699646
1653737744.400737,39,0.27775782346725464
1653737763.534046,40,0.2785125970840454
1653737782.022545,41,0.2766382694244385
1653737801.432845,42,0.2776237428188324
1653737819.93954,43,0.2760269343852997
1653737839.852615,44,0.2772098183631897
1653737857.620487,45,0.27539268136024475
1653737878.090646,46,0.27652809023857117
1653737896.547783,47,0.2748275399208069
1653737916.628807,48,0.276439905166626
1653737935.449006,49,0.27399325370788574
