Wall time,Step,Value
1653739757.408615,0,1.4467965364456177
1653739775.504967,1,0.2997616231441498
1653739801.162318,2,0.2901800870895386
1653739819.531083,3,0.28052666783332825
1653739851.225373,4,0.27778056263923645
1653739865.847706,5,0.2719332277774811
1653739891.837269,6,0.2710076570510864
1653739910.958458,7,0.26551392674446106
1653739932.252754,8,0.2656722962856293
1653739951.778439,9,0.2590557038784027
1653739969.338987,10,0.2598651945590973
1653739988.252485,11,0.25210681557655334
1653740004.837824,12,0.2558456361293793
1653740023.251124,13,0.2473720759153366
1653740038.298113,14,0.25236228108406067
1653740057.368775,15,0.24427588284015656
1653740074.910568,16,0.2496970146894455
1653740094.013479,17,0.24195750057697296
1653740111.187365,18,0.24758020043373108
1653740130.224029,19,0.23948127031326294
1653740147.305159,20,0.24530722200870514
1653740166.437382,21,0.23848994076251984
1653740184.040826,22,0.24342045187950134
1653740203.153756,23,0.23620644211769104
1653740223.717929,24,0.24070055782794952
1653740242.845597,25,0.23413559794425964
1653740261.744563,26,0.2390022724866867
1653740281.044073,27,0.23284746706485748
1653740301.203148,28,0.23761047422885895
1653740320.544337,29,0.23146723210811615
1653740339.635133,30,0.23587916791439056
1653740357.331378,31,0.2304622083902359
1653740372.554722,32,0.23504722118377686
1653740390.869292,33,0.2294940948486328
1653740405.798542,34,0.23386213183403015
1653740425.281399,35,0.22833140194416046
1653740440.225128,36,0.2329317182302475
1653740460.793254,37,0.22723281383514404
1653740477.266667,38,0.23213624954223633
1653740495.607847,39,0.22687256336212158
1653740513.180901,40,0.231088325381279
1653740531.108757,41,0.2257225066423416
1653740547.003014,42,0.23026230931282043
1653740565.343976,43,0.22479061782360077
1653740582.998798,44,0.2292916476726532
1653740601.785956,45,0.22391347587108612
1653740618.580827,46,0.2284562736749649
1653740636.979232,47,0.22326789796352386
1653740652.05732,48,0.22691769897937775
1653740670.217503,49,0.22247378528118134
