Wall time,Step,Value
1653794459.919506,0,1.9400562047958374
1653794489.301744,1,0.8699784874916077
1653794528.207547,2,0.5295618176460266
1653794556.067589,3,0.5185953378677368
1653794594.757278,4,0.5098273158073425
1653794623.450266,5,0.504255473613739
1653794662.256799,6,0.4995584487915039
1653794695.243885,7,0.4994140565395355
1653794729.111425,8,0.49199920892715454
1653794764.24128,9,0.49327635765075684
1653794790.427691,10,0.48605379462242126
1653794824.721407,11,0.4479317367076874
1653794851.321379,12,0.39045238494873047
1653794886.027363,13,0.3721160888671875
1653794912.149756,14,0.3537781238555908
1653794946.743842,15,0.3481776714324951
1653794973.357961,16,0.33518847823143005
1653795007.598956,17,0.33129066228866577
1653795034.404485,18,0.32047298550605774
1653795068.968067,19,0.31951117515563965
1653795095.542243,20,0.313122034072876
1653795130.070502,21,0.3119269609451294
1653795156.271148,22,0.3093021810054779
1653795190.276034,23,0.3058156669139862
1653795216.442622,24,0.30345189571380615
1653795250.474386,25,0.30176642537117004
1653795276.874424,26,0.30081304907798767
1653795311.265279,27,0.29611754417419434
1653795337.746987,28,0.2981788218021393
1653795372.543114,29,0.2932943105697632
1653795399.101936,30,0.298983633518219
1653795433.97567,31,0.2904191017150879
1653795460.340768,32,0.2952713966369629
1653795494.436796,33,0.2887752056121826
1653795520.77066,34,0.2934049665927887
1653795555.703389,35,0.28777337074279785
1653795582.185258,36,0.2925489842891693
1653795617.366817,37,0.28627777099609375
1653795644.424133,38,0.29160308837890625
1653795679.496472,39,0.28509554266929626
1653795707.230606,40,0.2910914719104767
1653795741.997061,41,0.2844912111759186
1653795770.436453,42,0.29007256031036377
1653795804.718069,43,0.28291112184524536
1653795830.81565,44,0.28797608613967896
1653795865.483416,45,0.282062292098999
1653795891.862707,46,0.28711625933647156
1653795926.157974,47,0.2865351438522339
1653795952.784858,48,0.28701451420783997
1653795986.892004,49,0.2799787223339081
