Wall time,Step,Value
1653799307.837037,0,0.7165436744689941
1653799388.94447,1,0.474536269903183
1653799526.740878,2,0.42542022466659546
1653799613.510433,3,0.37275585532188416
1653799748.905253,4,0.3213868737220764
1653799843.236886,5,0.3043522834777832
1653799980.574179,6,0.29395756125450134
1653800092.286488,7,0.2923036813735962
1653800210.22611,8,0.28631436824798584
1653800326.668789,9,0.2868674397468567
1653800414.336642,10,0.28158605098724365
1653800529.431784,11,0.2821183502674103
1653800617.075485,12,0.2768937945365906
1653800735.203094,13,0.278254896402359
1653800822.772493,14,0.27282842993736267
1653800936.756267,15,0.27494728565216064
1653801023.618371,16,0.269573450088501
1653801139.961983,17,0.27213332056999207
1653801228.081165,18,0.26674118638038635
1653801342.234159,19,0.2693263590335846
1653801431.77796,20,0.2635039687156677
1653801546.953829,21,0.26627930998802185
1653801634.731315,22,0.2609017491340637
1653801747.499634,23,0.26344290375709534
1653801835.066397,24,0.2582630515098572
1653801947.366747,25,0.26063504815101624
1653802030.358054,26,0.25562164187431335
1653802141.24942,27,0.25787651538848877
1653802225.23279,28,0.25317370891571045
1653802337.299539,29,0.2553026080131531
1653802422.800847,30,0.2507322132587433
1653802532.957584,31,0.2532796561717987
1653802614.479055,32,0.24880434572696686
1653802723.711374,33,0.2513229548931122
1653802807.282764,34,0.24657927453517914
1653802918.20067,35,0.24909238517284393
1653803001.141615,36,0.24437034130096436
1653803111.902457,37,0.24684855341911316
1653803195.034682,38,0.242303267121315
1653803308.734422,39,0.24524135887622833
1653803395.360415,40,0.24069209396839142
1653803509.637487,41,0.24405686557292938
1653803597.04672,42,0.23930856585502625
1653803714.39332,43,0.2429695576429367
1653803802.359144,44,0.23807252943515778
1653803917.998585,45,0.2419399917125702
1653804004.788265,46,0.23671911656856537
1653804120.061899,47,0.2413281500339508
1653804209.152318,48,0.23602961003780365
1653804321.847631,49,0.24047890305519104
