Wall time,Step,Value
1653796158.291351,0,0.4489824175834656
1653796209.692414,1,0.34021899104118347
1653796287.853765,2,0.3198006749153137
1653796338.130121,3,0.3060701787471771
1653796418.533728,4,0.3035323917865753
1653796472.853624,5,0.294401615858078
1653796547.48247,6,0.2927749454975128
1653796610.24323,7,0.28477275371551514
1653796674.168326,8,0.2832203805446625
1653796738.756852,9,0.27725788950920105
1653796792.461045,10,0.2765389084815979
1653796855.790163,11,0.2702106535434723
1653796908.320896,12,0.2717067003250122
1653796971.004245,13,0.2670963704586029
1653797020.063115,14,0.26885321736335754
1653797082.52493,15,0.2651512920856476
1653797130.629129,16,0.2663896083831787
1653797192.92042,17,0.2624979615211487
1653797240.728609,18,0.2641577124595642
1653797303.360616,19,0.2605690360069275
1653797352.153867,20,0.2622169852256775
1653797414.141742,21,0.2585664391517639
1653797463.828217,22,0.2606789767742157
1653797528.135271,23,0.25642991065979004
1653797576.995649,24,0.25931739807128906
1653797640.668622,25,0.2549187242984772
1653797690.825089,26,0.25829869508743286
1653797756.547542,27,0.2538098990917206
1653797806.623362,28,0.25704503059387207
1653797870.546036,29,0.252857506275177
1653797921.124274,30,0.25555220246315
1653797987.437807,31,0.25056910514831543
1653798039.010242,32,0.25389522314071655
1653798103.778138,33,0.25016576051712036
1653798154.570222,34,0.2520889341831207
1653798218.935437,35,0.24702323973178864
1653798269.58836,36,0.2511711120605469
1653798335.254653,37,0.24585896730422974
1653798387.014528,38,0.25013449788093567
1653798451.023194,39,0.24499264359474182
1653798501.723383,40,0.24960167706012726
1653798564.513148,41,0.2445453554391861
1653798616.025641,42,0.2486206591129303
1653798678.866773,43,0.24539831280708313
1653798730.143332,44,0.24776503443717957
1653798794.406431,45,0.24301248788833618
1653798845.686619,46,0.24729357659816742
1653798912.789462,47,0.2429378628730774
1653798965.06507,48,0.24646949768066406
1653799031.055024,49,0.24164032936096191
