Wall time,Step,Value
1653804725.914683,0,0.5953173637390137
1653804845.951976,1,0.47316664457321167
1653805043.783345,2,0.4620319604873657
1653805166.854727,3,0.45900437235832214
1653805369.091317,4,0.4368715286254883
1653805498.086329,5,0.4037662446498871
1653805696.476821,6,0.3809755742549896
1653805860.384396,7,0.3554997742176056
1653806034.491118,8,0.34559881687164307
1653806208.534303,9,0.3027288615703583
1653806332.789163,10,0.29705357551574707
1653806503.468921,11,0.2754242420196533
1653806626.961521,12,0.2834518849849701
1653806797.070345,13,0.2691699266433716
1653806925.487379,14,0.27663034200668335
1653807103.632004,15,0.2660068869590759
1653807226.952692,16,0.27301517128944397
1653807402.923758,17,0.2624956965446472
1653807529.686384,18,0.2701801061630249
1653807705.86421,19,0.26000848412513733
1653807833.02917,20,0.2680111825466156
1653808012.498895,21,0.25836628675460815
1653808138.938122,22,0.2661625146865845
1653808313.136233,23,0.2567937970161438
1653808436.986676,24,0.26459380984306335
1653808608.760557,25,0.2552320063114166
1653808733.856383,26,0.26312553882598877
1653808904.582757,27,0.2536424994468689
1653809029.420257,28,0.2615879774093628
1653809201.306436,29,0.25233030319213867
1653809316.158525,30,0.25998979806900024
1653809479.215817,31,0.2508665919303894
1653809595.328502,32,0.2584305703639984
1653809764.543077,33,0.24943099915981293
1653809879.632169,34,0.257072389125824
1653810045.595797,35,0.24798031151294708
1653810160.936058,36,0.2558496296405792
1653810324.707521,37,0.2468033730983734
1653810438.50458,38,0.25464463233947754
1653810603.637344,39,0.24555499851703644
1653810716.039972,40,0.2535610795021057
1653810881.018094,41,0.24446992576122284
1653810993.554301,42,0.25269338488578796
1653811156.570412,43,0.2435353845357895
1653811269.859331,44,0.2516830563545227
1653811433.261946,45,0.24231524765491486
1653811543.983943,46,0.2511696219444275
1653811702.963806,47,0.24128776788711548
1653811813.318956,48,0.25042349100112915
1653811972.369405,49,0.2404831200838089
