Wall time,Step,Value
1653737031.500454,0,0.6791999936103821
1653737046.348762,1,0.7648000121116638
1653737068.394866,2,0.8093000054359436
1653737082.175826,3,0.8452000021934509
1653737102.71447,4,0.8511999845504761
1653737116.956937,5,0.8607000112533569
1653737136.747516,6,0.859499990940094
1653737155.455747,7,0.866100013256073
1653737172.437624,8,0.8622000217437744
1653737191.371793,9,0.8669000267982483
1653737206.916556,10,0.8629999756813049
1653737226.186763,11,0.8676999807357788
1653737241.153953,12,0.8640000224113464
1653737259.601588,13,0.8682000041007996
1653737275.226067,14,0.8644999861717224
1653737293.774503,15,0.8682000041007996
1653737313.119762,16,0.8644999861717224
1653737332.117862,17,0.8694000244140625
1653737352.427946,18,0.8641999959945679
1653737372.747464,19,0.8702999949455261
1653737393.444908,20,0.8652999997138977
1653737412.308307,21,0.8708999752998352
1653737429.675546,22,0.8654999732971191
1653737448.788546,23,0.8708000183105469
1653737465.572951,24,0.8659999966621399
1653737485.028993,25,0.8708000183105469
1653737501.031857,26,0.8661999702453613
1653737521.507486,27,0.8719000220298767
1653737537.03676,28,0.8661999702453613
1653737556.709591,29,0.8709999918937683
1653737571.653502,30,0.868399977684021
1653737589.756244,31,0.8709999918937683
1653737609.689581,32,0.8677999973297119
1653737629.061176,33,0.8730999827384949
1653737649.284736,34,0.8677999973297119
1653737668.288403,35,0.8726000189781189
1653737687.310142,36,0.8682000041007996
1653737705.093438,37,0.8736000061035156
1653737725.547502,38,0.8695999979972839
1653737744.401009,39,0.8725000023841858
1653737763.534351,40,0.8687000274658203
1653737782.022806,41,0.8727999925613403
1653737801.433132,42,0.8694999814033508
1653737819.939771,43,0.8730999827384949
1653737839.852847,44,0.8695999979972839
1653737857.620751,45,0.8744999766349792
1653737878.090904,46,0.8700000047683716
1653737896.548029,47,0.8751000165939331
1653737916.629093,48,0.8707000017166138
1653737935.449307,49,0.8762000203132629
