Wall time,Step,Value
1653737980.387039,0,0.6625000238418579
1653737993.815181,1,0.7718999981880188
1653738015.400603,2,0.7930999994277954
1653738028.518537,3,0.8192999958992004
1653738049.590489,4,0.8222000002861023
1653738064.145845,5,0.8381999731063843
1653738085.850345,6,0.8432999849319458
1653738103.921487,7,0.8517000079154968
1653738120.191287,8,0.8500999808311462
1653738138.305295,9,0.8568000197410583
1653738152.726923,10,0.8533999919891357
1653738171.10337,11,0.8597999811172485
1653738184.754521,12,0.8561999797821045
1653738202.100461,13,0.8618000149726868
1653738216.585936,14,0.8593000173568726
1653738234.909473,15,0.8632000088691711
1653738250.570126,16,0.8622000217437744
1653738268.599171,17,0.8648999929428101
1653738284.422165,18,0.8655999898910522
1653738302.753399,19,0.867900013923645
1653738318.528688,20,0.8683000206947327
1653738336.362716,21,0.8708999752998352
1653738350.891918,22,0.8700000047683716
1653738368.284541,23,0.8748999834060669
1653738382.445262,24,0.8695999979972839
1653738400.14089,25,0.8743000030517578
1653738414.287519,26,0.8705999851226807
1653738431.826633,27,0.8748000264167786
1653738446.158494,28,0.8722000122070312
1653738463.953645,29,0.8763999938964844
1653738478.122412,30,0.8723000288009644
1653738495.764274,31,0.8774999976158142
1653738510.025894,32,0.8736000061035156
1653738528.085732,33,0.8773999810218811
1653738541.879236,34,0.8740000128746033
1653738559.34798,35,0.878600001335144
1653738575.500709,36,0.8736000061035156
1653738592.680036,37,0.8805000185966492
1653738608.812357,38,0.8744999766349792
1653738626.660715,39,0.8804000020027161
1653738642.251238,40,0.8758999705314636
1653738659.873789,41,0.8822000026702881
1653738674.722001,42,0.8755999803543091
1653738692.835836,43,0.8835999965667725
1653738708.101371,44,0.8754000067710876
1653738725.64341,45,0.8831999897956848
1653738740.444281,46,0.8774999976158142
1653738758.036536,47,0.8830999732017517
1653738772.816546,48,0.8784999847412109
1653738790.179131,49,0.8835999965667725
